Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
PVcase,https://www.crunchbase.com/organization/pvcase,Active,,"B2B, Energy, Renewable Energy, SaaS, Solar","Vilnius, Vilniaus Apskritis, Lithuania","One end-to-end platform for site selection, design, and yield optimization, trusted by 1,500 customers in 75+ countries.","1,953","European Union (EU), Europe, Middle East, and Africa (EMEA)",01126,$10M to $50M,2017-09-01,month,,,,,For Profit,https://pvcase.com,https://www.twitter.com/WeArePVcase,https://www.facebook.com/pvcase,https://www.linkedin.com/company/pvcase,"PVcase is the leading software company revolutionizing utility and commercial-scale solar project development through comprehensive automation of the entire value chain. Our end-to-end suite provides automation software for site selection, PV design, and yield assessment — offering a seamless alternative to traditional manual methods and delivering optimal results in significantly less time. Whether you use a single product or the entire suite, PVcase accelerates project timelines and reduces costs at every stage of solar development, supporting the global push toward sustainable energy. Trusted by over 1,500 customers in 75+ countries, including industry leaders like AES, ib Vogt, RWE, Voltalia, and Iberdrola, we underpin the development of more than 4 TW projects annually. Our commitment, however, goes beyond technology. We believe in nurturing the growth and well-being of our employees, recognizing that health and happiness are crucial to the prosperity of our company.","Energy, Natural Resources, Other, Software, Sustainability",2,251-500,"Adam Pazarauskas, David Trainavicius",4,Early Stage Venture,2023-07-17,89000000,EUR,100026074,Series B,89000000,EUR,100026074,Series B,123888880,USD,123888880,123888880,USD,123888880,"Highland Europe, Elephant, Practica Capital, Contrarian Ventures, Energize Capital",4,6,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Trafi,https://www.crunchbase.com/organization/trafi,Active,,"Apps, Car Sharing, Information Technology, Mobile, Public Transportation, Ride Sharing, Software, Transportation, Travel","Vilnius, Vilniaus Apskritis, Lithuania","Trafi is a mobility-as-a-service platform for shared transportation solutions, helping cities and corporates to reach their goals.","5,661","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2013-09-01,day,2025-04-14,day,,,For Profit,http://www.trafi.com,https://twitter.com/trafi_maas,http://www.facebook.com/TRAFIAPP,https://www.linkedin.com/company/trafi,"Founded in 2013, Trafi is a mobility tech startup with offices in Berlin, London, Paris and Vilnius. Trafi works hand-in-hand with cities and companies worldwide to create multimodal mobility-as-a-service systems and provide cutting-edge route planning and data management software. Trafi is proud to count companies like Google, Apple, Lyft and Volkswagen as their clients, along with cities like Berlin, Munich, Prague, Jakarta, Bogota and Rio de Janeiro.","Apps, Information Technology, Mobile, Software, Transportation, Travel and Tourism",4,101-250,"Algimantas Krasauskas, Dr. Jurgis Pasukonis, Mantas Vizbaras, Martynas Gudonavicius",4,M&A,2020-08-15,,,,Series B,,,,Series B,13900000,USD,13900000,13900000,USD,13900000,"European Bank for Reconstruction and Development, Octopus Ventures, octopus investments, Practica Capital, BaltCap",5,7,,Was Acquired,Trafi acquired by Enghouse Systems,https://www.crunchbase.com/acquisition/enghouse-systems-acquires-trafi--4c8ea48f,Enghouse Systems,https://www.crunchbase.com/organization/enghouse-systems,2025-04-14,day,,,,Acquisition,,Private,,,,,,,,,,,
Eneba,https://www.crunchbase.com/organization/eneba,Active,,"E-Commerce, Gift Card, Online Games, Video Games","Kaunas, Kauno Apskritis, Lithuania",Eneba is an online platform that offers a marketplace for digital games across various categories.,"9,367","European Union (EU), Europe, Middle East, and Africa (EMEA)",44305,$10M to $50M,2018-01-01,year,,,,,For Profit,https://www.eneba.com,https://twitter.com/eneba_games,https://www.facebook.com/enebagames,https://www.linkedin.com/company/enebagames,"Since its launch back in late 2018, Eneba has been (and continues to be) growing at the speed of light. We aim straight for the bull's eye, and we have no intention to miss. Here at Eneba, we are much more than just regular co-workers. We are a team, a squad, and a crew of like-minded professionals who share the same passion for gaming. We strive for professionalism and excellence on a daily basis. By doing so, we provide the easiest access and means to video games & services for gaming communities worldwide. Our mission is to bring an outstanding selection of games to every single interested player, in the safest, most trustworthy, and cheapest way possible. And we are not only doing it - we are rocking it!","Commerce and Shopping, Financial Services, Gaming",2,101-250,"Vytis Uogintas, Žygimantas Mikšta",4,Early Stage Venture,2020-12-21,6550000,EUR,8015566,Series A,6550000,EUR,8015566,Series A,9050000,EUR,10798690,9050000,EUR,10798690,"FJ Labs, Practica Capital, InReach Ventures, Tesonet, Mantas Mikuckas",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
InSoil,https://www.crunchbase.com/organization/heavyfinance,Active,,"AgTech, Banking, Finance, FinTech, Marketplace","Vilnius, Vilniaus Apskritis, Lithuania","InSoil equips farmers with financial solutions, agronomy consultations, and monitoring system to increase their soil carbon sequestration","9,715","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT-08119,$10M to $50M,2020-06-08,day,,,,,For Profit,https://insoil.com,,,https://www.linkedin.com/company/insoilclimate/,"The very sector that keeps our bellies full, contributes to more 20% global CO2 emissions. InSoil equips farmers with financial solutions, agronomy consultations, and carbon sequestration monitoring system to fight climate change while increasing their soil carbon sequestration, yields, and profitability.","Agriculture and Farming, Commerce and Shopping, Financial Services, Lending and Investments",5,51-100,"Andrius Liukaitis, Darius Verseckas, Domantas Siupsinskas, Laimonas Noreika, Rytis Darginavičius",6,Seed,2024-12-11,14000000,EUR,14707844,Debt Financing,3000000,EUR,3250387,Seed,4543962,USD,4543962,19351243,USD,19351243,"Startup Wise Guys, Practica Capital, European Investment Fund, bValue Fund, Black Pearls VC",4,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
nexos.ai,https://www.crunchbase.com/organization/nexos-ai,Active,,"Artificial Intelligence (AI), Information Technology, SaaS, Software","Vilnius, Vilniaus Apskritis, Lithuania","nexos.ai offers an agentic AI orchestration platform that helps simplify operations, boost productivity, and accelerate business growth.","9,925","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2024-01-01,year,,,,,For Profit,https://nexos.ai/,,,https://www.linkedin.com/company/nexos-ai/,"Introducing nexos.ai — a powerful model gateway that delivers game-changing AI solutions. With advanced automation and intelligent decision making, nexos.ai helps simplify operations, boost productivity, and accelerate business growth.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",1,11-50,Tomas Okmanas,1,Seed,2025-01-17,8000000,USD,8000000,Seed,8000000,USD,8000000,Seed,8000000,USD,8000000,8000000,USD,8000000,"Index Ventures, Creandum, FJ Labs, DIG Ventures, Ilkka Paananen",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
AMLYZE,https://www.crunchbase.com/organization/amlyze,Active,,"Compliance, Financial Services, Fraud Detection, Risk Management, Software","Vilnius, Vilniaus Apskritis, Lithuania","AMLYZE provides a suite of solutions for banks, fintechs and crypto companies to combat financial crime.","10,162","European Union (EU), Europe, Middle East, and Africa (EMEA)",08247,$1M to $10M,2019-12-13,day,,,,,For Profit,https://amlyze.com/,https://x.com/AMLYZE,,https://www.linkedin.com/company/amlyze/,"AMLYZE is a RegTech company and Software-as-a-Service (SaaS) provider offering a suite of solutions to combat financial crime. Their comprehensive modules include real-time and retrospective transaction monitoring, customer risk assessment, AML/CFT investigations and sanctions, PEP and adverse media screening. The company has been working on its core product since 2019 and started offering it in autumn 2022. AMLYZE's greatest strength is our team of highly experienced anti-money laundering, financial fraud prevention and financial market supervision experts with backgrounds from the European Central Bank, the European Banking Authority, the Financial Intelligence Unit, the Bank of Lithuania and major financial corporations. With this regulatory experience, AMLYZE delivers cutting-edge technology solutions that streamline AML/CFT and compliance processes to unprecedented levels of efficiency.","Financial Services, Payments, Privacy and Security, Professional Services, Software",3,11-50,"Alexandre Pinot, Gabrielius Erikas Bilkstys, Jekaterina Govina",2,Seed,2024-10-02,2350000,EUR,2595928,Seed,2350000,EUR,2595928,Seed,3350000,EUR,3673438,3350000,EUR,3673438,"Practica Capital, FIRSTPICK, Coinvest Capital, Lithuanian Business Angel Network, Advanzia Bank",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Pulsetto,https://www.crunchbase.com/organization/pulsetto,Active,,"Apps, Medical Device, Personal Health, Wellness","Vilnius, Vilniaus Apskritis, Lithuania","Pulsetto is a healthtech startup that specializes in vagus nerve stimulation for stress relief, mental resilience, and sleep optimization.","17,460","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,year,,,,,For Profit,https://pulsetto.tech,https://x.com/Pulsettotech,https://www.facebook.com/Pulsetto,https://www.linkedin.com/company/pulsetto,"Pulsetto offers a scientifically based VNS to help users manage stress by engaging the parasympathetic nervous system. With its neuromodulation technology, the company provides an easy-to-use option for those looking to support mental well-being and manage stress through wearable technology.","Apps, Health Care, Software",2,11-50,"Povilas Sabaliauskas, Vitalijus Majorovas",4,Seed,2025-02-21,2000000,EUR,2100478,Seed,2000000,EUR,2100478,Seed,2950000,EUR,3106176,2950000,EUR,3106176,"ScaleWolf, Kilo Health",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
kevin.,https://www.crunchbase.com/organization/kevin-3e23,Active,,"Finance, Financial Services, FinTech, Payments","Vilnius, Vilniaus Apskritis, Lithuania",kevin. is the payments reset no one saw coming.,"18,492","European Union (EU), Europe, Middle East, and Africa (EMEA)",08128,$100M to $500M,2018-01-01,year,,,,,For Profit,https://www.kevin.eu,https://twitter.com/getkevin_eu,https://www.facebook.com/getkevin.eu,https://www.linkedin.com/company/kevineu,"Kevin. is a fintech company that provides an advanced account-to-account payment infrastructure to replace card transactions. It aims to evolve traditional cards, pay by link, POS, direct debit, and online payments. Offering fully customizable solutions which scale to the size of any business, kevin. helps improve customer experience and thereby conversion, while also saving money on the cost of payment acquiring services for the merchants.","Financial Services, Payments",2,101-250,"Pavel Sokolovas, Tadas Tamosiunas",13,Early Stage Venture,2022-05-03,61820000,EUR,65068273,Series A,61820000,EUR,65068273,Series A,79415815,USD,79415815,79415815,USD,79415815,"Speedinvest, Accel, Startup Wise Guys, OTB Ventures, OpenOcean",4,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
Atrandi Biosciences,https://www.crunchbase.com/organization/droplet-genomics,Active,,"Biotechnology, Life Science, Pharmaceutical","Vilnius, Vilniaus Apskritis, Lithuania",Atrandi Biosciences is a Lithuanian biotech startup that aims to commercialize droplet microfluidics technology.,"18,680","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2016-01-01,year,,,,,For Profit,https://www.atrandi.com,,,https://www.linkedin.com/company/atrandi,"Atrandi Biosciences is a privately held biotechnology company specializing in next-generation single-cell technology, particularly in single-cell eukaryotic DNA sequencing. This innovative approach allows for the analysis of genomic alterations and cellular heterogeneity.","Biotechnology, Health Care, Science and Engineering",2,51-100,"Juozas Nainys, Linas Mazutis",3,Early Stage Venture,2025-02-18,25000000,USD,25000000,Series A,25000000,USD,25000000,Series A,31010150,USD,31010150,31010150,USD,31010150,"Microsoft, Vsquared Ventures, Lux Capital, Practica Capital, GRIDS Capital",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ovoko,https://www.crunchbase.com/organization/rrr-lt,Active,,"Automotive, E-Commerce, Marketplace","Vilnius, Vilniaus Apskritis, Lithuania","Ovoko is an online marketplace that connects sellers of car parts, auto dismantlers, and recyclers with dealers, mechanics, and enthusiasts.","20,505","European Union (EU), Europe, Middle East, and Africa (EMEA)",09124,$10M to $50M,2016-01-01,year,,,,,For Profit,https://ovokogroup.com,,https://www.facebook.com/Ovoko-105072665076571,https://www.linkedin.com/company/ovoko-rrr,"Planet positive marketplace for used car spare parts. The company connects sellers of car parts, auto dismantlers, and recyclers with dealers, mechanics, and enthusiasts. The platform is committed to enabling a circular economy by facilitating the reuse of auto parts and addressing sustainability in the automotive industry. Ovoko focuses on making car repair more accessible and environmentally friendly by promoting the reuse of quality car parts.","Commerce and Shopping, Transportation",2,101-250,"Justinas Baranovskis, Oleg Lopeta",4,Early Stage Venture,2024-09-27,20000000,EUR,22342999,Series B,20000000,EUR,22342999,Series B,39250000,EUR,42291305,39250000,EUR,42291305,"Practica Capital, Market One Capital, Piton Capital, Smash Capital, Mantas Mikuckas",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
DappRadar,https://www.crunchbase.com/organization/dappradar,Active,,"Analytics, Apps, Blockchain, Information Technology","Kaunas, Kauno Apskritis, Lithuania",DappRadardevelops online NFT platform for analyzing blockchain-based decentralized applications.,"22,376","European Union (EU), Europe, Middle East, and Africa (EMEA)",22078,$1M to $10M,2018-02-01,month,,,,,For Profit,https://dappradar.com/,https://twitter.com/dappradar,https://www.facebook.com/dappradar/,https://www.linkedin.com/company/dappradar,"DappRadar provides a global app store for decentralized applications. The platform enables users to track, analyze, and discover decentralized applications. It tracks over 12,000 dapps across 50+ blockchains, including Ethereum, Solana, BNB Chain and Cardano, continuously expanding to new ones. The company was founded in 2018 and is headquartered in Kaunas, Lithuania.","Apps, Blockchain and Cryptocurrency, Data and Analytics, Information Technology, Other, Software",2,11-50,"Dragos Dunica, Skirmantas Januskas",3,Early Stage Venture,2021-06-11,,,,Series A,,,,Series A,7316931,USD,7316931,7316931,USD,7316931,"Prosus Ventures, NordicNinja VC, Angel Invest, Prosus & Naspers, Blockchain.com Ventures",4,5,,,,,,,,,,,,,,Private,,,,,,,,,,,5
Amberlo,https://www.crunchbase.com/organization/amberlo,Active,,"Legal, Legal Tech, SaaS, Software","Kaunas, Kauno Apskritis, Lithuania","Amberlo is a software company that helps in managing contacts, cases and legal-specific billing for law firms.","27,349","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT47166,$1M to $10M,2017-01-01,day,2025-04-23,day,,,For Profit,https://www.amberlo.io,https://twitter.com/Amberloapp,https://www.facebook.com/amberloapp,https://www.linkedin.com/company/amberlo/,"Amberlo is a cloud-based law practice management software for law firms of all sizes. It makes everyday activities such as managing contacts & matters, organizing documents, time tracking, invoicing and planning daily activities - easier, more secure and more efficient.  Amberlo empowers lawyers to operate profitably, adapt constantly, and grow sustainably. You only need a browser and Internet connection to access your important information at any time, anywhere and on any device.  And if you strive to create sustainable value for your clients and stay ahead of the competition – Amberlo is right for you!  Get Amberlo at www.amberlo.io","Professional Services, Software",4,11-50,"Aidas Kavalis, Dainius Urbanavicius, Donatas Vainilaitis, Erika Kavalis",3,M&A,2021-01-11,1000000,EUR,1216001,Seed,1000000,EUR,1216001,Seed,1750000,EUR,2114607,1750000,EUR,2114607,"70Ventures, Iron Wolf Capital, Corvus Ventures, Next Road Ventures",1,4,,Was Acquired,Amberlo acquired by stp.one,https://www.crunchbase.com/acquisition/stp-one-acquires-amberlo--03743696,stp.one,https://www.crunchbase.com/organization/stp-one,2025-04-23,day,,,,Acquisition,,Private,,,,,,,,,,,
Biomatter,https://www.crunchbase.com/organization/biomatter-designs,Active,,"Biopharma, Biotechnology, Life Science, Pharmaceutical","Vilnius, Vilniaus Apskritis, Lithuania",Biomatter is a synthetic biology company that creates new proteins for health and sustainable manufacturing applications.,"28,255","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT-09120,$1M to $10M,2018-01-01,year,,,,,For Profit,http://www.biomatter.ai,https://x.com/BiomatterD,https://www.facebook.com/biomatterdesigns,https://www.linkedin.com/company/biomatter-designs/,"Biomatter is a synthetic biology company that develops new proteins used in medicine and sustainable manufacturing. The company created the Intelligent Architecture platform, which addresses the limitations of current engineering approachestoo open up completely new horizons for protein design and development.","Biotechnology, Health Care, Science and Engineering",4,11-50,"Donatas Repečka, Laurynas Karpus, Rolandas Meškys, Vykintas Jauniskis",2,Seed,2024-08-05,6500000,EUR,7118022,Seed,6500000,EUR,7118022,Seed,7000000,EUR,7726022,7000000,EUR,7726022,"Practica Capital, Inventure, 70Ventures, UVC Partners, Metaplanet",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
RedTrack.io,https://www.crunchbase.com/organization/redtrack-io,Active,,"Advertising, Marketing, SaaS, Software","Vilnius, Vilniaus Apskritis, Lithuania",RedTrack.io is an ad tracking and conversion attribution platform that helps in managing all campaigns using one application.,"32,585","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://redtrack.io/,https://twitter.com/redtrackio,https://www.facebook.com/redtrack.io/,https://www.linkedin.com/company/redtrackio/,"RedTrack.io is privacy first, SaaS ad tracking and conversion attribution platform providing  marketers with real-time data, alerts and automation to maximise return on ad spend, capture the customer journey and evaluate marketing performance across all digital channels.","Advertising, Sales and Marketing, Software",1,11-50,Vlad Zhovtenko,2,Early Stage Venture,2024-10-09,2900000,EUR,3173078,Series A,2900000,EUR,3173078,Series A,3325000,EUR,3672891,3325000,EUR,3672891,"Iron Wolf Capital, Lead Ventures, Flyer One Ventures, Insta Ventures, Sector X",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Leya AI,https://www.crunchbase.com/organization/leya-ai,Active,,"Apps, Artificial Intelligence (AI), Consumer Applications, EdTech, Generative AI, Language Learning, Mobile Apps","Siauliai, Siauliu Apskritis, Lithuania",Personal AI coach that reduces the effort for non-native speakers to prepare for and conduct work meetings in English.,"34,138","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-06-05,day,,,,,For Profit,https://leyaai.com/,,https://www.facebook.com/profile.php?id=100093043332806,https://www.linkedin.com/company/leya-ai/,"Leya AI is an AI-powered coaching platform that helps non-native English speakers prepare for and conduct work meetings with confidence. Using your real-time calendar meetings, and personalized coaching, Leya AI makes professional communication more accessible and effective for professionals, English learners.","Apps, Artificial Intelligence (AI), Data and Analytics, Education, Mobile, Science and Engineering, Software",2,1-10,"Donatas Tamosauskas, Mindaugas Bruzas",3,Seed,2024-02-06,1000000,EUR,1075711,Pre-Seed,1000000,EUR,1075711,Pre-Seed,1000000,EUR,1075711,2000000,EUR,2231112,"Startup Wise Guys, Inventure, 70Ventures, BADideas.fund, V-Sharp Venture Studio",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
CGTrader,https://www.crunchbase.com/organization/cgtrader,Active,,"3D Printing, 3D Technology, Augmented Reality, E-Commerce, Marketplace","Vilnius, Vilniaus Apskritis, Lithuania","CGTrader is an online marketplace for quality 3D content optimized for e-commerce, gaming, AR/VR, entertainment and 3D printing.","35,046","European Union (EU), Europe, Middle East, and Africa (EMEA)",10312,$10M to $50M,2012-01-01,year,,,,,For Profit,http://www.cgtrader.com,http://twitter.com/CG_Trader,http://www.facebook.com/cgtrader,https://www.linkedin.com/company/2095984,"CGTrader is committed to changing the way people access, adapt and adopt 3D content to transform the way they experience everything. The world’s largest source for licensable stock and custom 3D models, the company‘s activities include two interrelated business lines.  The company’s self-service CGTrader Marketplace is the world’s largest source for licensable 3D content with more than 800,000 3D models and a managed community of close to two million users, including highly-skilled 3D designers. They are supported with a designer-friendly platform that enables them to monetize their 3D designs at extremely competitive terms. A wide range of industries leverage 3D content from the CGTrader Marketplace to reduce design costs, scale and accelerate time-to-market including retail, gaming, advertising, animation, 3D printing and architecture.  CGTrader Enterprise 3D Modeling allows enterprise customers and online retailers to transform their 2D product images into photorealistic 3D models for Augmented Reality and other 3D customer experiences, eliminating costly photo-shoots while creating immersive customer experiences that lead to increased sales conversions and reduced product returns. With a global network of tens of thousands of highly-skilled 3D designers, CGTrader is perfectly positioned to deliver 3D models of any complexity in any scale.","Commerce and Shopping, Hardware, Manufacturing, Software",3,101-250,"Dalia Lasaite, Donatas Aksomitas, Marius Kalytis",5,Early Stage Venture,2021-02-23,9500000,USD,9500000,Series B,9500000,USD,9500000,Series B,12112321,USD,12112321,12112321,USD,12112321,"Intel Capital, Practica Capital, Karma Ventures, Evli Growth Partners, Baris Aksoy",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,5
Ligence,https://www.crunchbase.com/organization/ligence,Active,,"Analytics, Artificial Intelligence (AI), Health Care, Health Diagnostics, Machine Learning, Medical, Software","Vilnius, Vilniaus Apskritis, Lithuania",Ligence is a deep tech company that offers an AI tech product that works as a heart ultrasound image analysis tool.,"35,206","European Union (EU), Europe, Middle East, and Africa (EMEA)",01108,$1M to $10M,2019-04-17,day,,,,,For Profit,https://www.ligence.io/,https://twitter.com/LigenceAI?s=20,https://www.facebook.com/ligencehealthcare,https://www.linkedin.com/company/ligence,We are Deep Tech startup company located in Lithuania. We are a team of medical doctors who also happen to know AI and thus we build exciting solutions for healthcare. Our latest project is the automation of heart ultrasound image analysis using Deep Learning algorithms. The product we call Ligence Heart is able to automatically recognise heart image view and perform all the necessary measurements. Physicians can now skip doing those manual measurements themselves.,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",1,11-50,Dovydas Matuliauskas,11,Seed,2024-11-12,3000000,EUR,3184991,Seed,3000000,EUR,3184991,Seed,3360576,EUR,3593866,6520508,EUR,7207399,"European Innovation Council, Simpact Ventures, Coinvest Capital, Lemonade Stand, European Innovation Council and SMEs Executive Agency",5,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
CyberUpgrade,https://www.crunchbase.com/organization/cyberupgrade,Active,,"Cyber Security, Information Technology, SaaS, Social Media","Vilnius, Vilniaus Apskritis, Lithuania","CyberUpgrade is a cyber security platform that help clients protect their data, assets, and reputation.","35,347","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-01-01,year,,,,,For Profit,https://cyberupgrade.net,,https://www.facebook.com/people/CyberUpgrade/100092790896366,https://www.linkedin.com/company/cyber-upgrade,"CyberUpgrade provides cyber security as a service to traditional enterprises, software owners, and technology organizations. Assessments, staff awareness trainings, documentation preparation, advise on security tool integration, and much more are all included in the solution.","Information Technology, Internet Services, Media and Entertainment, Privacy and Security, Software",1,1-10,Andrius Minkevičius,2,Seed,2024-11-13,2500000,EUR,2641475,Seed,2500000,EUR,2641475,Seed,3150000,EUR,3341646,3150000,EUR,3341646,"Superhero Capital, Specialist VC, FIRSTPICK, NGL, Sergei Anikin",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
eany.io,https://www.crunchbase.com/organization/eany-io,Active,,"B2B, Marketplace, SaaS","Vilnius, Vilniaus Apskritis, Lithuania",One-stop shop for all B2B needs – from electronics to household and DIY products,"36,231","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT-08223,,2024-02-02,day,,,,,For Profit,https://eany.io/,,,https://www.linkedin.com/company/eany-io,"Simplifying the B2B sourcing, selling and upselling process to make it accessible, efficient, and transparent for Brand owners, Retailers and Excess stock holders.","Commerce and Shopping, Other, Software",2,11-50,"Kestutis Ramoskevicius, Mindaugas Apanavicius",2,Seed,2024-08-13,2000000,EUR,2199199,Seed,2000000,EUR,2199199,Seed,2000000,EUR,2199199,2000000,EUR,2199199,"Practica Capital, Market One Capital",,2,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
WhiteBIT,https://www.crunchbase.com/organization/whitebit,Active,,"Blockchain, Cryptocurrency, Financial Services, FinTech, Trading Platform","Vilnius, Vilniaus Apskritis, Lithuania",The largest European cryptocurrency exchange,"37,680","European Union (EU), Europe, Middle East, and Africa (EMEA)",LT-03224,$500M to $1B,2018-11-16,day,,,,,For Profit,https://whitebit.com/,https://twitter.com/WhiteBit,https://www.facebook.com/Whitebit-2208080676073343/,https://www.linkedin.com/company/whitebit-cryptocurrency-exchange/,"WhiteBIT is the largest cryptocurrency exchange in Europe, serving over 8 million users globally, with over 325 cryptocurrencies, 540+ spot pairs, and 180+ futures pairs. The exchange boasts a maximum yearly trading volume of $2 trillion and sees more than 33 million visits per month. WhiteBIT provides spot, margin (up to 10x), and futures trading with leverage up to 100x.  Renowned for its security, WhiteBIT is highly rated by CER.live and Hacken. It ensures user protection with identity verification, 2FA, and an Anti-Phishing code.  With over 1,200 employees and 1,300+ institutional partners, WhiteBIT is committed to innovation, supported by official partnerships with FC Barcelona, ESL Faceit, VISA, and others. It also operates offices in 7 countries: Ukraine, Turkey, Georgia, Portugal, Lithuania, Australia, and the United Kingdom. In addition to its core trading platform, WhiteBIT’s ecosystem includes projects such as Whitepay, Whitechain, White Market, WhiteEx, and GnCrypto, contributing to a comprehensive digital asset experience. The platform has donated 456 million UAH to charitable causes, reflecting its commitment to social responsibility.","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1,1001-5000,Vladimir Nosov,1,Seed,2022-06-23,,,,Seed,,,,Seed,,,,,,,Alpha Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Interactio,https://www.crunchbase.com/organization/mb-interactio,Active,,"Apps, Events, Information Technology, Mobile Apps, Productivity Tools, Professional Services, Software, Video Conferencing","Vilnius, Vilniaus Apskritis, Lithuania","Interactio is a remote simultaneous interpretation platform used to interpret and stream remote, hybrid, and on-site events.","38,988","European Union (EU), Europe, Middle East, and Africa (EMEA)",10312,$1M to $10M,2014-05-05,day,,,,,For Profit,https://www.interactio.io/,https://twitter.com/interactioapp,https://www.facebook.com/interactio,https://www.linkedin.com/company/interactioapp,"Interactio is the leading remote solutions platform that has been used to interpret and stream over 42,000 events since its launch in 2014. Today, it combines an easily operated and intuitive setup with an advanced RSI function (Remote Simultaneous Interpretation) & Remote Participant System. With an unlimited number of languages and up to 2,000 participants in a virtual room, Interactio provides a secure and high-quality solution for over 2,000 remote and hybrid meetings every month.  By using Dante media networking technology, Interactio integrates to the local conference/interpretation equipment infrastructure, connecting remote multilingual platform with hardware onsite.  In 2020, Interactio solution became the #1 choice of European institutions, serving as a communication bridge for the May 4, 2020 international pledging conference “Coronavirus Global Response.” Daily, Interactio serves as a multilingual participant platform for representatives of the European Parliament, European Commission, United Nations, US Department of State, and other governmental entities, helping the democracy grow.  In the last 5 years, Interactio also became an official global partner of TEDx and provided simultaneous interpretation services at conferences held by Microsoft, Amazon, Google, Mary Kay, Mastercard, Bayer Pharmaceuticals, International Team for Implantology, Lush, J. P. Morgan, Scout24, Dani Johnson,  Brian Tracy and others. Interactio remains the best-rated RSI solution in the industry with a Trustpilot score of 4.6 and a record of 976,000 attendees supported simultaneously.","Apps, Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Other, Software",3,51-100,"Domas Labokas, Henrikas Urbonas, Simona Andrijauskaitė",4,Early Stage Venture,2021-05-25,24400000,EUR,29886322,Series A,24400000,EUR,29886322,Series A,25665000,EUR,31306481,25665000,EUR,31306481,"Kima Ventures, Change Ventures, Practica Capital, Notion Capital, Eight Roads Ventures",4,10,,,,,,,,,,,,,,Private,,,,,,,,,,,3
