Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
NGDATA,https://www.crunchbase.com/organization/ngdata,Active,,"Analytics, Big Data, CRM, Machine Learning, Software","Gent, Oost-Vlaanderen, Belgium","NGDATA, based in Belgium, uses big data technology to provide customer relationship management (CRM) solutions.","38,986","European Union (EU), Europe, Middle East, and Africa (EMEA)",9000,$10M to $50M,2012-01-01,year,,,,,For Profit,http://www.ngdata.com,http://twitter.com/ngdata_com,http://www.facebook.com/pages/NGDATA/236237029803921,https://www.linkedin.com/company/ngdata,"NGDATA is the consumer intelligence management solutions company that empowers enterprises seeking greater customer lifetime value to drive continuous, actionable insights to enable sales and increase customer loyalty. The company does this through its unique combination of Big Data management and machine learning technologies in a single integrated solution. Recently named one of Bank Systems and Technology Magazine’s “Top 7 Big Data Players to Watch,” NGDATA is headquartered in Ghent, Belgium with offices in New York City and San Francisco. The company provides solutions to data-driven sectors such as financial services, retail and media/publishing.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Software",4,51-100,"Frank Hamerlinck, Jürgen Ingels, Luc Burgelman, Steven Noels",6,Late Stage Venture,2017-12-05,19000000,USD,19000000,Series C,19000000,USD,19000000,Series C,46845837,USD,46845837,46845837,USD,46845837,"Plug and Play, Idinvest Partners, SmartFin, Capricorn Partners, HPE Growth",4,9,4,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Solithor,https://www.crunchbase.com/organization/solithor,Active,,"Battery, Manufacturing, Product Design","Genk, Limburg, Belgium",Solithor is a company developing solid-state battery technology.,"39,104","European Union (EU), Europe, Middle East, and Africa (EMEA)",3600,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.solithor.com/,,,https://www.linkedin.com/company/solithor/,"Solithor is a company developing solid-state battery technology. It is spearheading the development, manufacturing, and commercialization of solid-state lithium (Li) battery cell technology to offer high-energy storage solutions.","Design, Energy, Manufacturing",,11-50,,1,Seed,2022-05-16,10000000,EUR,10438947,Seed,10000000,EUR,10438947,Seed,10000000,EUR,10438947,10000000,EUR,10438947,"imec.xpand, Limburgse Reconversie Maatschappij, Nuhma, FPIM",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Epic Therapeutics,https://www.crunchbase.com/organization/epic-therapeutics,Active,,"Biopharma, Health Care","Gosselies, Hainaut, Belgium","Epic Therapeutics, Inc. operates as a drug delivery company.","39,471","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.epicstherapeutics.com/,,,https://www.linkedin.com/company/epics-therapeutics,"EPICS Therapeutics develop novel therapeutic solutions for cancer, based on the highly innovative field of RNA epigenetics.","Biotechnology, Health Care, Science and Engineering",1,11-50,Jean Combalbert,1,Seed,2018-05-24,7200000,EUR,8439917,Seed,7200000,EUR,8439917,Seed,7200000,EUR,8439917,7200000,EUR,8439917,S.R.I.W.,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Karomia,https://www.crunchbase.com/organization/karomia,Active,,"Software, Sustainability","Gent, Oost-Vlaanderen, Belgium","Karomia makes Double Materiality Assessments more efficient, engaging and simple.","39,524","European Union (EU), Europe, Middle East, and Africa (EMEA)",9031,,2024-01-19,day,,,,,For Profit,https://www.karomia.eu/,,,https://be.linkedin.com/company/karomia,"Karomia is an efficient and engaging B2B SaaS solution supporting sustainability officers in conducting a Double Materiality Assessment (DMA) of their organization, as part of their ESG report.","Software, Sustainability",,1-10,,2,Seed,2025-02-24,2000000,EUR,2092241,Seed,2000000,EUR,2092241,Seed,2100000,EUR,2200695,2100000,EUR,2200695,"imec.istart, imec.istart Future Fund",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fyteko,https://www.crunchbase.com/organization/fyteko,Active,,"Agriculture, AgTech","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Fyteko is an agtech company that develops and produces advanced plant biostimulants.,"40,790","European Union (EU), Europe, Middle East, and Africa (EMEA)",1200,Less than $1M,2014-01-01,day,,,,,For Profit,http://www.fyteko.com,,,https://www.linkedin.com/company/fyteko,Fyteko is an agtech company that develops and produces advanced plant biostimulants.,Agriculture and Farming,1,11-50,Guillaume Wegria,3,Early Stage Venture,2025-02-13,13000000,EUR,13537690,Series B,13000000,EUR,13537690,Series B,13000000,EUR,13537690,13000000,EUR,13537690,"Supernova Invest, EIT Food, SFPIM, Innovation Fund, Crédit Mutuel Impact",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Rombit,https://www.crunchbase.com/organization/rombit,Active,,"Construction, Industrial, Information Services, Logistics, Manufacturing, Software","Antwerpen, Antwerpen, Belgium",Rombit is a software development company that develops a database security platform.,"40,841","European Union (EU), Europe, Middle East, and Africa (EMEA)",2000,$10M to $50M,2012-01-01,year,,,,,For Profit,https://rombit.com,https://twitter.com/rombit_be?lang=en,https://www.facebook.com/Rombit.nv/,https://www.linkedin.com/company/rombit/,"Rombit develops a database security platform to improve industrial workflows. They provide productivity solutions that are configured to answer challenges in logistics, maritime services, construction, manufacturing, and other heavy industries. They support integration with other IoT devices and with customers' existing systems and processes, and they deliver data analytics capabilities.","Information Technology, Manufacturing, Real Estate, Software, Transportation",1,51-100,Jorik Rombouts,4,Early Stage Venture,2022-02-16,25000000,USD,25000000,Series B,25000000,USD,25000000,Series B,48288981,USD,48288981,48288981,USD,48288981,"EIT Digital Accelerator, Investlink, Michel Akkermans, Vic Swerts",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
IntelliProve,https://www.crunchbase.com/organization/intelliprove,Active,,"Health Care, Health Diagnostics, Psychology","Ghent, Oost-Vlaanderen, Belgium",Healthcare providers to measure vital parameters of patients with a combination of novel signal processing and computer vision technology,"41,288","European Union (EU), Europe, Middle East, and Africa (EMEA)",9000,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.intelliprove.com/,,https://www.facebook.com/IntelliProve,https://www.linkedin.com/company/intelliprove/?originalSubdomain=be,"IntelliProve is a MedTech company that develops computer technology capable of accurately determining health parameters based on an optical measurement of the face in a matter of seconds. It measures physiological and mental health parameters with a single smartphone click. Everything is contained within the healthcare platform. The company was founded in 2021 and is based in Ghent, Belgium.",Health Care,,11-50,,3,Seed,2025-01-22,1250000,EUR,1302085,Seed,1250000,EUR,1302085,Seed,2250000,EUR,2337835,2250000,EUR,2337835,"imec.istart, Miles Ahead, imec.istart Future Fund, Matthias Geeroms, Agentschap Innoveren & Ondernemen",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
DESelect,https://www.crunchbase.com/organization/deselect,Active,,Information Technology,"Antwerp, Antwerpen, Belgium",B2B SaaS,"41,932","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,day,,,,,For Profit,https://deselect.com/,https://twitter.com/deselect_app,https://www.facebook.com/DESelectSFMC,https://www.linkedin.com/company/deselect/,"DESelect is a SaaS provider focused on optimizing Salesforce Marketing Cloud (SFMC) for marketers through no-code data enablement solutions. Its suite of products—including DESelect Segment, Engage, and Search—empowers marketing teams to create advanced audience segments, manage communication frequency, and improve personalization without relying on SQL or IT resources. By offering plug-and-play functionality, DESelect allows users to quickly install and begin leveraging its tools, resulting in faster campaign cycles and improved user autonomy. The platform is particularly valuable for organizations looking to scale their marketing operations efficiently, freeing up time and reducing dependencies on technical support​.",Information Technology,2,11-50,"Anthony Lamot, Jonathan van Driessen",2,Seed,2023-03-03,1100000,USD,1100000,Convertible Note,5500000,USD,5500000,Seed,5500000,USD,5500000,6600000,USD,6600000,Adjacent,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bizzy,https://www.crunchbase.com/organization/bizzy-b762,Active,,"Artificial Intelligence (AI), B2B, CRM, Lead Generation, Online Portals","Gent, Oost-Vlaanderen, Belgium",Bizzy is a digital platform development company for business data solutions.,"42,292","European Union (EU), Europe, Middle East, and Africa (EMEA)",9000,,2021-01-01,year,,,,,For Profit,https://bizzy.org/en,https://twitter.com/bizzyinsights,https://www.facebook.com/bizzyinsights,https://www.linkedin.com/company/bizzyinsights/,"Bizzy enables business developers and investors to find and follow companies with automated business insights. Bizzy offers data points from online sources, including company websites, news, social sites, account-based prospecting, CRM integrations, and artificial intelligence. Bizzy brings all relevant data from different sources together in a structured and convenient way.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Other, Sales and Marketing, Science and Engineering, Software",3,11-50,"Lorenz Bogaert, Nicolas Van Eenaeme, Toon Coppens",3,Seed,2022-10-20,800000,EUR,782283,Seed,800000,EUR,782283,Seed,2050000,EUR,2197210,2050000,EUR,2197210,"Pitchdrive, Toon Coppens, Jonas Deprez, Lorenz Bogaert, Nicolas Van Eenaeme",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
NannyML,https://www.crunchbase.com/organization/nannyml,Active,,"Artificial Intelligence (AI), Machine Learning, Software","Leuven, Vlaams-Brabant, Belgium",We monitor decisions taken by AI ensuring that it always adds value,"42,417","European Union (EU), Europe, Middle East, and Africa (EMEA)",3010,Less than $1M,2020-01-01,year,,,,,For Profit,https://nannyml.com/,,,https://www.linkedin.com/company/nannyml/,"NannyML is an early stage venture funded start-up.  Our product bridges the gap between business and AI in production, monitoring decisions made by ML systems, and ensuring they are stable and reliable, while extracting and communicating insights to business stakeholders. We work to become the product for monitoring AI in production. At NannyML we build enterprise software for detecting and correcting ML systems in production. That includes detecting data and concept drift, estimating performance loss and suggesting corrective actions as well as a dashboard that presents all these insights for business and technical users. Our goal is to ensure that ML systems keep adding value and that insights that can be extracted from ML systems are clearly communicated to business stakeholders. We want to make ML in production effortless to interact with and extract value from.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3,11-50,"Hakim Elakhrass, Wiljan Cools, Wojtek Kuberski",4,,2025-02-17,,,,Grant,,,,Venture - Series Unknown,1060000,EUR,1237595,1060000,EUR,1237595,"Volta Ventures, Lunar Ventures, Id4 ventures, EIC Accelerator, Jonathan Cornelissen",3,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
NGRAVE,https://www.crunchbase.com/organization/ngrave,Active,,"Blockchain, Cryptocurrency, Embedded Software, FinTech, Hardware, Software","Antwerp, Antwerpen, Belgium",NGRAVE is the first end-to-end solution for managing your crypto.,"42,589","European Union (EU), Europe, Middle East, and Africa (EMEA)",2000,$1M to $10M,2018-07-19,day,,,,,For Profit,https://www.ngrave.io/,https://twitter.com/ngrave_official,https://www.facebook.com/ngrave.io/,https://www.linkedin.com/company/ngrave-io/,"NGRAVE is the first end-to-end solution for managing your crypto. The Coldest hardware Wallet. The Coldest key back-up. No private key exposure, ever.","Blockchain and Cryptocurrency, Financial Services, Hardware, Other, Payments, Software",3,11-50,"Edouard Vanham, Ruben Merre, Xavier Hendrickx",5,Early Stage Venture,2023-07-15,,,,Series A,,,,Series A,6000000,USD,6000000,6450000,USD,6450000,"YZi Labs, Digital Finance Group (DFG), imec.istart, Sol Strategies, Mechanism Capital",2,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Minze Health,https://www.crunchbase.com/organization/minze-health,Active,,"Health Care, Health Diagnostics, Medical Device, Mobile Apps","Antwerp, Antwerpen, Belgium",Minze Health is a health tech start-up that builds digital health solutions for urology and pelvic health.,"42,817","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,https://minzehealth.com,https://twitter.com/minzehealth,https://www.facebook.com/minzehealth,https://www.linkedin.com/company/minze-health,"Minze Health is a Belgian healthech startup that develops digital health solutions for the treatment of urinary tract problems. The company's digital health and remote patient monitoring (RPM) solutions are being used by hospitals, urology practices, and pelvic floor rehabilitation centers worldwide. Minze Health was established in 2015 and is headquartered in Antwerp, Belgium.","Apps, Health Care, Mobile, Software",,11-50,,2,Early Stage Venture,2024-10-17,5300000,USD,5300000,Series A,5300000,USD,5300000,Series A,9365180,USD,9365180,9365180,USD,9365180,"Capricorn Partners, White Fund, PMV, imec.istart Future Fund",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Segments.ai,https://www.crunchbase.com/organization/segments-ai,Active,,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Deep learning-fueled labeling technology for images and videos with a focus on instance and semantic segmentation on large-scale datasets,"44,704","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1B to $10B,2020-01-27,day,,,,,For Profit,https://segments.ai,https://twitter.com/segmentsai,,https://www.linkedin.com/company/segmentsai,Deep learning-fueled labeling technology for images and videos with a focus on instance and semantic segmentation with a mission to automate image labeling. Supporting predictive labeling and active learning workflows on large-scale datasets.,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",3,1-10,"Bert De Brabandere, Davy Neven, Otto Debals",2,Seed,2021-05-15,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,Pre-Seed,1000000,USD,1000000,1000000,USD,1000000,"Y Combinator, Volta Ventures, Merus Capital, Jonathan Cornelissen",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cake App,https://www.crunchbase.com/organization/cake-app,Closed,,"Apps, Finance, Financial Services","Hasselt, Limburg, Belgium",Cake App is the profitable banking app.,"45,172","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,2023-11-15,day,,none,For Profit,https://cake.app,,,https://www.linkedin.com/company/wearecake,"Cake App mission is to become the leading software technology provider that analyzes financial data to help people better understand, control and improve their finances, supported by a business model that shares our revenue with users.","Apps, Financial Services, Software",,11-50,,1,M&A,2022-01-13,4600000,EUR,5269959,Seed,4600000,EUR,5269959,Seed,4600000,EUR,5269959,4600000,EUR,5269959,"Truffle Capital, Freshmen Fund, Seeder Fund, Sambrinvest",1,4,,Was Acquired,Cake App acquired by Levenue,https://www.crunchbase.com/acquisition/levenue-acquires-cake-app--7b74f529,Levenue,https://www.crunchbase.com/organization/levenue,2023-11-15,day,,,,Acquisition,,Private,,,,,,,,,,,
Nodalview,https://www.crunchbase.com/organization/nodalview,Active,,"Apps, Artificial Intelligence (AI), Internet, Photography, Real Estate, SaaS, Software, Virtual Reality","Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Nodalview combines smartphone technology, AI and cloud computing to produce high-quality visuals for real estate properties","46,251","European Union (EU), Europe, Middle East, and Africa (EMEA)",1000,$1M to $10M,2016-01-01,day,,,,,For Profit,https://www.nodalview.com,,,https://www.linkedin.com/company/nodalview,"Nodalview is a rapidly growing startup that leverages smartphone technology, AI and cloud computing to produce instantly available high-quality visuals for real estate properties.  The solution is used by over 6.000 real estate agents to capture AI-powered eye-catching photos & 360° immersive virtual tours of properties using a smartphone. Agents can choose to equip themselves with a nifty professional mobile photography kit for even higher impact and quality. Nodalview is used from small independent agencies to large real estate groups to produce high quality engaging visual content for 30.000+ properties per month.","Apps, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Hardware, Internet Services, Media and Entertainment, Real Estate, Science and Engineering, Software",1,51-100,Thomas Lepelaars,3,,2022-12-08,4000000,EUR,4222300,Venture - Series Unknown,4000000,EUR,4222300,Venture - Series Unknown,9700000,EUR,10862525,9700000,EUR,10862525,"K Fund, Volta Ventures, PROfounders Capital, Finance.Brussels",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
OTIV,https://www.crunchbase.com/organization/otiv,Active,,"Artificial Intelligence (AI), Autonomous Vehicles, Computer Vision, Machine Learning, Robotics","Ghent, Oost-Vlaanderen, Belgium",OTIV is an AI company improving safety & efficiency of railway transport in complex environments by teaching vehicles to drive autonomously,"46,448","European Union (EU), Europe, Middle East, and Africa (EMEA)",9000,Less than $1M,2020-02-06,day,,,,,For Profit,https://www.otiv.ai,https://twitter.com/O_T_I_V,https://www.facebook.com/otivai,https://www.linkedin.com/company/otiv/,Teaching vehicles on rails to drive autonomously.,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",2,11-50,"Niels Van Damme, Sam De Smet",2,Early Stage Venture,2023-01-12,,,,Series A,,,,Series A,800000,EUR,940840,800000,EUR,940840,"Pitchdrive, imec, SHIFT Invest, Finindus, Lorenz Bogaert",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Timeseer.AI,https://www.crunchbase.com/organization/timeseer-ai,Active,,"Analytics, Data Management, Industrial Automation, Internet of Things, Software","Antwerp, Antwerpen, Belgium",The leading OT/IoT Data Quality and observability platform,"46,962","European Union (EU), Europe, Middle East, and Africa (EMEA)",200,$1M to $10M,2020-11-03,day,,,,,For Profit,https://timeseer.ai/,https://twitter.com/timeseera,,https://www.linkedin.com/company/timeseer/,Our mission is to help the connected industry economy thrive based on reliable IIoT data. Increasing the power and value of data and to ensure it can be treated as an asset.,"Data and Analytics, Internet Services, Manufacturing, Science and Engineering, Software",1,11-50,Bert Baeck,1,Seed,2022-01-07,5300000,EUR,6021913,Seed,5300000,EUR,6021913,Seed,5300000,EUR,6021913,5300000,EUR,6021913,"Fortino Capital, Crane Venture Partners, SmartFin, Innovation Fund, Limburgse Reconversie Maatschappij",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sitemark,https://www.crunchbase.com/organization/sitemark,Active,,"Aerospace, Drones, Renewable Energy, Software","Leuven, Vlaams-Brabant, Belgium",Fast and accurate solar site visibility,"47,220","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2016-08-01,day,,,,,For Profit,https://www.sitemark.com/,https://twitter.com/sitemarkaero,https://www.facebook.com/sitemark/,https://www.linkedin.com/company/sitemark/,"Sitemark provides software and services to streamline and optimize the engineering, construction and operation of solar sites. Asset Owners, EPC contractors and O&M providers use Sitemark to increase productivity and mitigate risks. Founded in 2016, Sitemark is used across more than 3000 sites in over 35 countries by the world's leading renewable energy companies including TotalEnergies, ENEL, EDF, Sonnedix and Enerparc.","Consumer Electronics, Consumer Goods, Energy, Hardware, Science and Engineering, Software, Sustainability",3,11-50,"Maxime Bossens, Stanislas van der Vaeren, Vishal Punamiya",3,Early Stage Venture,2019-09-23,5000000,EUR,5497073,Series A,5000000,EUR,5497073,Series A,6000000,EUR,6659094,6000000,EUR,6659094,"Korys, Horizon 2020, Startupbootcamp Smart Transportation & Energy Berlin, Chroma Impact Investment",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
MobieTrain,https://www.crunchbase.com/organization/mobietrain,Active,,"E-Learning, Education, Government, Human Resources, Logistics, Retail, Retail Technology","Genk, Limburg, Belgium",The #1 Rated Learning App for your Frontline Teams,"48,074","European Union (EU), Europe, Middle East, and Africa (EMEA)",3600,$1M to $10M,2015-01-01,year,,,,,For Profit,https://mobietrain.com,https://twitter.com/mobietrain,https://www.facebook.com/pg/MobieTrainLearning,https://www.linkedin.com/company/10526113/,"MobieTrain is the #1 Mobile Microlearning App for your Frontline Teams designed for companies to easily create their own branded learning tracks with their own training content. We empower employees of organisations such as Emirates Post, Decathlon, Timberland, Vans, Hastens, Atlas Copco, the Cities of Rotterdam and Antwerp with the right content, at the right time, on the device they prefer.  This is how we help them to acquire new skills in their professional and personal lives. The MobieTrain Platform transfers knowledge 6x more effectively while reducing the time of content creation and administration by more than 50%.  This helps companies to streamline their onboarding, employee engagement, sales and customer experience, compliance and change management activities.  At MobieTrain we believe that microlearning is the future of work. Our mobile-first platform empowers employees with daily, bite-sized content that boosts knowledge retention and productivity.  We make learning fun again with gamified, personalised content that can be accessed anywhere, on any mobile device. Want more information? Visit: https://www.mobietrain.com and discover the world of mobile-first microlearning to train your workforce in an engaging and efficient way. Welcome!","Administrative Services, Commerce and Shopping, Education, Government and Military, Hardware, Software, Transportation",3,11-50,"Guy Van Neck, Mireille van Hemert-Schelling, Willi Van Boven",5,Early Stage Venture,2022-10-27,9000000,EUR,8970326,Series B,9000000,EUR,8970326,Series B,15800000,EUR,16953553,15800000,EUR,16953553,"Fortino Capital, Force Over Mass Capital, Startupbootcamp, BNP Paribas Fortis, Limburgse Reconversie Maatschappij",4,8,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Tanai Therapeutics,https://www.crunchbase.com/organization/tanai-therapeutics,Active,,"Health Care, Life Science, Therapeutics","Gent, Oost-Vlaanderen, Belgium",Therapeutics for obesity and obesity-related conditions.,"48,408","European Union (EU), Europe, Middle East, and Africa (EMEA)",9051,,2023-01-01,year,,,,,For Profit,,,,,Tanai Therapeutics develops novel therapeutics for people living with obesity and obesity-related complications.,"Biotechnology, Health Care, Science and Engineering",,,,2,Seed,2024-09-19,3150000,EUR,3515233,Seed,3150000,EUR,3515233,Seed,6000000,EUR,6583656,6000000,EUR,6583656,"Novo Nordisk, BioGeneration Ventures, Qbic Fund, V-Bio Ventures, VIB",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Companion.energy,https://www.crunchbase.com/organization/companion-energy,Active,,,"Ghent, Oost-Vlaanderen, Belgium",Software to manage industrial energy flexibility in the age of renewables.,"48,451","European Union (EU), Europe, Middle East, and Africa (EMEA)",9050,,2022-01-01,year,,,,,For Profit,https://www.companion.energy/,,,https://www.linkedin.com/company/companion-energy/,,,,1-10,,1,Seed,2024-05-17,2100000,EUR,2284720,Pre-Seed,2100000,EUR,2284720,Pre-Seed,2100000,EUR,2284720,2100000,EUR,2284720,"NAP, Entourage, Übermorgen Ventures, imec.istart Future Fund",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
FixForm,https://www.crunchbase.com/organization/fixform,Active,,"Property Management, SaaS","Leuven, Vlaams-Brabant, Belgium","SaaS platform to keep buildings and spaces in good, safe and clean condition","48,644","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-11-27,day,,,,,For Profit,https://www.fixform.com,,,https://www.linkedin.com/company/fixform/,"FixForm allows customers to easily report, manage and fix every problem within a space. Engage everybody to report problems and supercharge your operational team with unique proptech.","Real Estate, Software",4,1-10,"Dieter Willems, Lorenz Bogaert, Thomas Vanhumbeeck, Wim Derkinderen",3,Seed,2024-09-18,1500000,EUR,1667104,Seed,1500000,EUR,1667104,Seed,1959385,USD,1959385,1959385,USD,1959385,"Pitchdrive, imec.istart, Delaware, StarApps, Wim Derkinderen",,15,,,,,,,,,,,,,,Private,,,,,,,,,,,
Azumuta,https://www.crunchbase.com/organization/azumuta,Active,,Software,"Gent, Oost-Vlaanderen, Belgium",The leading digital platform to support workers in manufacturing industries.,"48,681","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-12-05,day,,,,,For Profit,https://www.azumuta.com,https://twitter.com/azumuta,https://www.facebook.com/Azumuta/,https://www.linkedin.com/company/azumuta/,"Azumuta is the most complete software tool that eliminates the use of paperwork in your factory. From digital work instructions to frontline communication, data analysis, and IoT connection.",Software,1,1-10,Batist Leman,1,Seed,2023-10-02,2800000,EUR,2934380,Seed,2800000,EUR,2934380,Seed,2800000,EUR,2934380,2800000,EUR,2934380,"Angelwise, PMV",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ventory,https://www.crunchbase.com/organization/ventory,Active,,"Artificial Intelligence (AI), Information Technology, SaaS, Software","Kraainem, Vlaams-Brabant, Belgium","Ventory specializes in field inventory management, SaaS, analytics & insights, AI, and supply chain services.","49,017","European Union (EU), Europe, Middle East, and Africa (EMEA)",1950,$1M to $10M,2021-01-01,year,,,,,For Profit,https://ventory.io/,,,https://www.linkedin.com/company/ventory/,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",1,1-10,Vishal Punamiya,1,Seed,2024-09-02,1750000,EUR,1936987,Seed,1750000,EUR,1936987,Seed,1750000,EUR,1936987,1750000,EUR,1936987,"Matterwave Ventures, Finindus, Ventures by delaware",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cashforce,https://www.crunchbase.com/organization/cashforce,Active,,"Finance, Financial Services, FinTech, Machine Learning, Software","Antwerp, Antwerpen, Belgium","Cashforce is a ‘next-generation’ Cash forecasting & Working Capital management platform, focused on automation and integration.","49,042","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2013-02-01,day,2022-06-16,day,,,For Profit,http://www.cashforce.com,https://twitter.com/CashForce_CFO,,https://www.linkedin.com/company/cashforce/,"Cashforce is a ‘next-generation’ Cash forecasting & Working Capital management platform, focused on automation and integration - bridging the gap between the CFO, finance, AR/ AP and treasury. The platform is unique in its category because of the seamless integration with numerous ERPs & banking systems, the ability to drill down to transaction level details, and the intelligent AI-based simulation engine that enables multiple cash flow scenarios, forecasts & impact analysis. Cashforce is a global company with offices in New York,  Antwerp, Amsterdam, Copenhagen & London and provides Cash visibility to multinational corporates across various industries in over 120 countries worldwide.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Software",3,51-100,"Bart Claes, Martin Luz, Nicolas Christiaen",4,M&A,2019-10-15,5000000,EUR,5516748,Series A,5000000,EUR,5516748,Series A,9077089,USD,9077089,9077089,USD,9077089,"Techstars, Volta Ventures, Inkef, Citi Ventures, Pamica NV",5,6,,Was Acquired,Cashforce acquired by Treasury Intelligence Solutions,https://www.crunchbase.com/acquisition/treasury-intelligence-solutions-acquires-cashforce--9df4f37f,Treasury Intelligence Solutions,https://www.crunchbase.com/organization/treasury-intelligence-solutions,2022-06-16,day,,,,Acquisition,,Private,,,,,,,,,,,
Qollabi,https://www.crunchbase.com/organization/qollabi,Active,,"Business Information Systems, Enterprise Software, Hardware, Insurance, Retail, SaaS, Sales, Software","Sint-joost-ten-node, Brussels Hoofdstedelijk Gewest, Belgium","SaaS, Business Relationship Management Software (BRM) for professionals managing indirect sales channels (eg agents, partners, resellers)","49,450","European Union (EU), Europe, Middle East, and Africa (EMEA)",BRU 1210,$1M to $10M,2019-01-01,year,,,,,For Profit,https://qollabi.com,https://twitter.com/Qollabi,https://www.facebook.com/Qollabi,https://www.linkedin.com/company/qollabi,"Make partner and account plans work with Qollabi BRM (Business Relationship Management) for professionals managing indirect sales channels like agents, branches, distributors, dealers, brokers, resellers etc.","Commerce and Shopping, Financial Services, Hardware, Information Technology, Sales and Marketing, Software",2,11-50,"Frie Pétré, Toon Coppens",3,Seed,2022-06-30,2300000,USD,2300000,Seed,2300000,USD,2300000,Seed,5781489,USD,5781489,5781489,USD,5781489,"Angelwise, PMV, Wim Derkinderen, Toon Coppens, Lorenz Bogaert",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
