Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
DeepL,https://www.crunchbase.com/organization/linguee,Active,,"Artificial Intelligence (AI), Generative AI, Software, Translation Service","Cologne, Nordrhein-Westfalen, Germany","DeepL is a software company that offers a communication platform for AI based translation, editing, and writing services.",437,"European Union (EU), Europe, Middle East, and Africa (EMEA)",50825,Less than $1M,2017-08-01,month,,,,,For Profit,https://www.deepl.com/,https://x.com/deeplcom,https://www.facebook.com/DeepLcom,https://www.linkedin.com/company/linkedin-com-company-deepl,"DeepL is a deep learning company using artificial intelligence (AI) and machine learning (ML) for several language translation products, such as the bilingual dictionary Linguae or the machine translation service DeepL. The company was founded in 2017.","Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",1,1001-5000,Jaroslaw Kutylowski,5,,2024-05-22,300000000,USD,300000000,Venture - Series Unknown,300000000,USD,300000000,Venture - Series Unknown,400000000,USD,400000000,400000000,USD,400000000,"Bessemer Venture Partners, ICONIQ Growth, IVP, Index Ventures, WiL (World Innovation Lab)",4,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lilium,https://www.crunchbase.com/organization/lilium-aviation,Active,,"Aerospace, Air Transportation, Transportation","Gauting, Bayern, Germany",Lilium is an aircraft company that is developing an electrically powered aircraft.,"1,414","European Union (EU), Europe, Middle East, and Africa (EMEA)",82131,$100M to $500M,2015-01-01,year,2021-09-15,day,,,For Profit,https://lilium.com,https://twitter.com/Lilium,https://www.facebook.com/LiliumAviation,https://www.linkedin.com/company/lilium-aviation-gmbh,"Lilium is an aviation company developing an emissions-free regional air mobility service. It has designed and prototyped the Lilium Jet, a brand-new type of aircraft that will enable it to deliver regional journeys that are considerably faster than rail or road, yet competitive in price. The demonstrator aircraft first flew in 2019 and is a five-seater, fully-electric aircraft that can take-off and land vertically (VTOL).","Science and Engineering, Transportation",1,1001-5000,Patrick Nathen,10,IPO,2024-05-24,114000000,USD,114000000,Post-IPO Equity,114000000,USD,114000000,Post-IPO Equity,1351400000,USD,1351400000,1351400000,USD,1351400000,"BlackRock, Lightrock, Tencent, Obvious Ventures, Atomico",4,25,,,,,,,,,,,,,,Delisted,2021-09-15,584000000,USD,584000000,3300000000,USD,3300000000,LILM,https://www.crunchbase.com/ipo/lilium-aviation-ipo--213cc67d,NASDAQ,
Quantum Systems,https://www.crunchbase.com/organization/quantum-systems,Active,,"Aerospace, Agriculture, Mapping Services, Robotics","Gilching, Bayern, Germany","Unmanned aerial systems, drones, UAV","1,618","European Union (EU), Europe, Middle East, and Africa (EMEA)",82205,Less than $1M,2015-01-01,month,,,,,For Profit,https://www.quantum-systems.com/,https://mobile.twitter.com/quantumdrones?locale=de,,https://de.linkedin.com/company/quantum-systems-gmbh,"Quantum system develops manufactures and sells unmanned aerial systems, which provide aerial intelligence to commercial and governmental clients around the world.","Agriculture and Farming, Hardware, Navigation and Mapping, Science and Engineering, Software",2,251-500,"Armin Busse, Florian Seibel",10,Early Stage Venture,2024-09-24,36400000,EUR,40735614,Series B,36400000,EUR,40735614,Series B,175528673,USD,175528673,207349786,USD,207349786,"European Investment Bank, Omnes Capital, Notion Capital, HV Capital, Airbus Ventures",9,16,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,2
Forto,https://www.crunchbase.com/organization/forto,Active,,"Freight Service, Logistics, Shipping, Software, Supply Chain Management","Berlin, Berlin, Germany",Forto is a digital freight forwarder and shipping management platform that specializes in freight forwarding.,"1,753","European Union (EU), Europe, Middle East, and Africa (EMEA)",10405,$10M to $50M,2016-01-01,year,,,,,For Profit,https://forto.com,https://twitter.com/fortocompany,https://www.facebook.com/fortocompany,https://www.linkedin.com/company/fortocompany,"Forto was founded in Berlin in 2016 under the name FreightHub by Erik Muttersbach and Michael Wax. The company develops groundbreaking, scalable, digital logistics technology and services that go beyond transportation from point A to point B. The easy to use and intuitive platform allows their customers to optimize and, therefore, own their entire global supply chain processes.  With over 2,000 customers and 9 global offices, Forto currently employs 200+ people. They are passionate about global trade, and aim to increase global prosperity while driving sustainability. Forto is a brand of FreightHub GmbH.","Software, Transportation",4,501-1000,"Erik Muttersbach, Fabian Heilemann, Ferry Heilemann, Michael Wax",6,Late Stage Venture,2022-03-07,250000000,USD,250000000,Series D,250000000,USD,250000000,Series D,593383184,USD,593383184,593383184,USD,593383184,"Cherry Ventures, Northzone, SoftBank Vision Fund, G Squared, IRIS",8,17,,,,,,,,,,,,,,Private,,,,,,,,,,,
OKAPI:Orbits,https://www.crunchbase.com/organization/okapi-orbits,Active,,"Satellite Communication, Software, Space Travel","Brunswick, Niedersachsen, Germany",OKAPI:Orbits is a SaaS startup dedicated to making space travel more sustainable through Collision Avoidance Software for satellites.,"2,514","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-01-01,year,,,,,For Profit,https://okapiorbits.space/,,,https://www.linkedin.com/company/okapi-orbits/about/,OKAPI:Orbits is a SaaS startup dedicated to making space travel more sustainable through Collision Avoidance Software for satellites.,"Hardware, Software, Transportation",3,11-50,"Christopher Kebschull, Jonas Radtke, Kristina Nikolaus",2,Seed,2025-04-24,13000000,EUR,14802265,Seed,13000000,EUR,14802265,Seed,18500000,EUR,20530608,18500000,EUR,20530608,"Ventech, Munich Re Ventures, Matterwave Ventures, Amadeus APEX Technology Fund, Dolby Family Ventures",2,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Parloa,https://www.crunchbase.com/organization/parloa,Active,,"Artificial Intelligence (AI), Chatbot, Generative AI, Information Technology, SaaS, Software, Telecommunications","Berlin, Berlin, Germany",Parloa is a conversational AI platform that helps businesses in automating their service channels.,"2,868","European Union (EU), Europe, Middle East, and Africa (EMEA)",10178,$10M to $50M,2017-01-01,year,,,,,For Profit,https://parloa.com,,,https://www.linkedin.com/company/parloa,"Parloa is a Conversational AI platform for AI technology in customer dialogue and is the ideal answer to increased customer expectations for service quality on more and more channels. Large companies such as ERGO, Decathlon, Swisslife, and the German Red Cross automate their most important communication channels with Parloa. This allows customer concerns, primarily on the phone, to be identified within seconds and repetitive tasks to be automated. Instead of generating data silos, their customers optimize several service channels simultaneously thanks to unified training data.","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",2,101-250,"Malte Kosub, Stefan Ostwald",3,Early Stage Venture,2024-04-24,61700000,EUR,66019172,Series B,61700000,EUR,66019172,Series B,85700000,EUR,91979624,85700000,EUR,91979624,"EQT Ventures, Altimeter Capital, Mosaic Ventures, Newion, La Famiglia",2,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Upvest,https://www.crunchbase.com/organization/upvest-co,Active,,"Finance, Financial Services, FinTech, Information Technology, Software","Berlin, Berlin, Germany",Upvest is a fintech company that offers an investment API that allows businesses to offer investment services to their customers.,"2,900","European Union (EU), Europe, Middle East, and Africa (EMEA)",10405,$10M to $50M,2017-01-01,year,,,,,For Profit,https://upvest.co,https://twitter.com/upvest,,https://www.linkedin.com/company/upvest/,"Upvest enables businesses to build great investment experiences, tailored to their customers’ needs. Their single investment API and digital infrastructure – along with their modular design – make it easy and cost-effective to offer customized investment products. It’s all backed by their comprehensive support, covering everything from licenses and vendor management to back- and middle-office.","Financial Services, Information Technology, Software",4,101-250,"Juha Ristolainen, Martin Kassing, Til Rochow, Tobias Auferoth",8,Late Stage Venture,2024-12-12,100000000,EUR,104735511,Series C,100000000,EUR,104735511,Series C,198167935,USD,198167935,199187845,USD,199187845,"BlackRock, Speedinvest, Bessemer Venture Partners, Sapphire Ventures, HV Capital",8,14,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Hawk,https://www.crunchbase.com/organization/hawk-ai,Active,,"Artificial Intelligence (AI), Banking, Compliance, Financial Services, FinTech, Payments","Munich, Bayern, Germany","AI based, real-time Anti Money Laundering (AML) detection, Fraud Prevention, Sanction Screening.","2,921","European Union (EU), Europe, Middle East, and Africa (EMEA)",81671,,2018-01-01,year,,,,,For Profit,https://www.hawk.ai,https://twitter.com/hawkAI_,,https://www.linkedin.com/company/hawk-ai-tech/,"Hawk is an award-winning provider of AI-supported anti-money laundering and fraud detection technology. Banks, payment providers, and fintechs globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention. Hawk monitors and screens billions of transactions across 60 countries evey year.","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Payments, Professional Services, Science and Engineering, Software",2,101-250,"Tobias Schweiger, Wolfgang Berner",6,Late Stage Venture,2025-04-08,56000000,USD,56000000,Series C,56000000,USD,56000000,Series C,190634516,USD,190634516,190634516,USD,190634516,"Rabobank, Sands Capital Ventures, One Peak, BlackFin Capital Partners, DN Capital",6,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Noxtua,https://www.crunchbase.com/organization/xain-group,Active,,"Artificial Intelligence (AI), Cyber Security, Legal Tech, Machine Learning, Privacy, Software","Berlin, Berlin, Germany","Noxtua develops Noxtua, Europe’s first sovereign Legal AI.","3,187","European Union (EU), Europe, Middle East, and Africa (EMEA)",10115,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.xayn.com,,,https://www.linkedin.com/company/xayn,"The AI startup Noxtua develops Noxtua, Europe’s first sovereign Legal AI. Noxtua helps lawyers analyze and draft legal documents and research legal questions while being legally competent and compliant. Hosted in the EU, Noxtua meets high standards of confidentiality in handling client data, professional secrecy (e.g. Section 203 German Criminal Code, Section 43e German Federal Code for Lawyers), and European data protection. Noxtua is powered by specialized proprietary AI models. The models are trained with high-quality legal data provided by the Legal AI Alliance which the tech startup Xayn initiated with the international business law firm CMS. This makes Noxtua the secure, independent, and specialized European Legal AI.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Professional Services, Science and Engineering, Software",3,11-50,"Felix Hahmann, Leif Nissen Lundbaek, Michael Huth",5,Early Stage Venture,2025-04-23,80700000,EUR,91802294,Series B,80700000,EUR,91802294,Series B,100300000,EUR,114595839,100300000,EUR,114595839,"Global Brain Corporation, Earlybird Venture Capital, CMS, Northern Data Group, Dentons",5,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Buynomics,https://www.crunchbase.com/organization/buynomics,Active,,"Machine Learning, SaaS, Software","Cologne, Nordrhein-Westfalen, Germany",End-to-end revenue optimization,"3,381","European Union (EU), Europe, Middle East, and Africa (EMEA)",50672,$10M to $50M,2018-01-01,year,,,,,For Profit,https://www.buynomics.com/,,,https://www.linkedin.com/company/buynomics/,"Imagine knowing your customers’ preferences without tedious analyses, complex spreadsheets, or unreliable focus groups. Buynomics’ AI transforms all your readily available data into Virtual Customers that mimic the buying decisions of real consumers with unmatched precision. Use these instant and accurate consumer insights as the single source of truth to make decisions on prices, promotions, products, trade terms, channel & portfolio mix. Our holistic approach uncovers the links between critical revenue levers and provides fast and reliable recommendations for best results - your key to profitable and sustainable decisions.","Artificial Intelligence (AI), Data and Analytics, Software",3,51-100,"Emilio Matthaei, Ingo Reinhardt, Sebastian Baier",4,Early Stage Venture,2025-03-20,30000000,USD,30000000,Series B,30000000,USD,30000000,Series B,46064749,USD,46064749,46064749,USD,46064749,"Anaïs Ventures, Insight Partners, Seedcamp, VI Partners, DvH Ventures",4,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
