Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Pre Seed Round - QurieGen,https://www.crunchbase.com/funding_round/quriegen-pre-seed--f2285457,QurieGen,https://www.crunchbase.com/organization/quriegen,Pre-Seed,"Nijmegen, Gelderland, The Netherlands, Europe",2025-04-08,2200000,EUR,2411752,Seed,,,,Yes,QurieGen is a biotechnology company that accelerates drug discovery and development.,"Analytics, Biotechnology, Test and Measurement",,https://quriegen.com,$1M to $10M,2300000,EUR,2516808,Seed,2,,"22 Hor Invest, BSV Ventures, Lighthouse Ventures, Moondust Ventures, Tensor Ventures, Tim Draper",3,6,506
Seed Round - beSirius,https://www.crunchbase.com/funding_round/sirius-technologies-7307-seed--8ee2e7d0,beSirius,https://www.crunchbase.com/organization/sirius-technologies-7307,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2025-04-15,3000000,EUR,3397320,Seed,,,,Yes,beSirius provides an AI-driven platform for managing sustainability data in industries.,"Artificial Intelligence (AI), Information Services, Information Technology, Manufacturing, Mining, Sustainability","Women Founded, Women Led",https://besirius.io,,4818796,USD,4818796,Seed,3,NAP,"BlackWood Ventures, Fund F, Golden Egg Check Capital, NAP, Techstars, WEPA Ventures",4,6,607
Seed Round - Zeno,https://www.crunchbase.com/funding_round/zeno-8f08-seed--3f04118a,Zeno,https://www.crunchbase.com/organization/zeno-8f08,Seed,"Rotterdam, Zuid-Holland, The Netherlands, Europe",2025-04-22,2000000,EUR,2304501,Seed,,,,Yes,"Zeno is designed with enterprise-grade security and compliance as foundational elements ,ensuring that users data remains private.","Artificial Intelligence (AI), Generative AI, Information Services, Legal Tech",,https://zeno.law,,2000000,EUR,2304501,Seed,1,Chris Oomen,Chris Oomen,,1,756
Seed Round - Astrape Networks,https://www.crunchbase.com/funding_round/astrape-networks-seed--8fad0b83,Astrape Networks,https://www.crunchbase.com/organization/astrape-networks,Seed,"Eindhoven, Noord-Brabant, The Netherlands, Europe",2025-04-29,5400000,EUR,6152865,Seed,,,,Yes,"Astrape powers the future of datacenters: more bandwidth, less power.","Optical Communication, Semiconductor, Telecommunications",,https://www.astrape.net/,,9500000,EUR,10721926,Seed,5,"BOM, Join Capital, PhotonVentures","BOM, Join Capital, PhotonVentures, SHIFT Invest",3,4,"1,304"
Pre Seed Round - AVIGI Therapeutics,https://www.crunchbase.com/funding_round/avigi-therapeutics-pre-seed--ba8a3771,AVIGI Therapeutics,https://www.crunchbase.com/organization/avigi-therapeutics,Pre-Seed,"Leiden, Zuid-Holland, The Netherlands, Europe",2025-04-04,350000,EUR,383589,Seed,,,,Yes,AVIGI Therapeutics is leading the way in a new era of drug design and development.,Health Care,,https://www.avigitx.com,,350000,EUR,383589,Seed,1,UNIIQ,UNIIQ,1,1,"2,135"
Pre Seed Round - Peckish,https://www.crunchbase.com/funding_round/peckish-b7d6-pre-seed--662171b0,Peckish,https://www.crunchbase.com/organization/peckish-b7d6,Pre-Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2025-04-24,800000,EUR,909820,Seed,,,,Yes,Peckish to improve the restaurant AI and digitalization to address important concerns including labour shortages and rising food costs.,"Procurement, Restaurants, Supply Chain Management",,https://iampeckish.com,,1009820,USD,1009820,Seed,2,Arches Capital,"Antler, Arches Capital, Empower Impact, Newland Syndicate",1,4,"2,391"
Seed Round - Cruit,https://www.crunchbase.com/funding_round/cruit-9382-seed--aeb4d04a,Cruit,https://www.crunchbase.com/organization/cruit-9382,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2025-04-16,,,,Seed,,,,Yes,Turning employees and communities into the #1 source of candidates,"Apps, Human Resources, SaaS",,https://cruit.work,$1M to $10M,,,,Seed,2,Arches Capital,"Arches Capital, Michiel Roodenburg, Slingshot Ventures",2,3,"2,643"
Seed Round - Avoxt,https://www.crunchbase.com/funding_round/avoxt-seed--e434fbb0,Avoxt,https://www.crunchbase.com/organization/avoxt,Seed,"Eindhoven, Noord-Brabant, The Netherlands, Europe",2025-03-27,,,,Seed,,,,Yes,Avoxt is creating advanced technologies for extremely efficient hydrogen production.,"Machinery Manufacturing, Manufacturing",,https://avoxt.com,,,,,Seed,2,,"Brabant Startup Fund, Future Tech Ventures, NV NOM",3,3,"2,890"
Angel Round - Rembrandt,https://www.crunchbase.com/funding_round/rembrandt-5b4c-angel--cbebff4d,Rembrandt,https://www.crunchbase.com/organization/rembrandt-5b4c,Angel,"Amsterdam, Noord-Holland, The Netherlands, Europe",2025-04-03,330000,EUR,359982,Seed,,,,Yes,Rembrandt is an AI-powered revenue intelligence platform.,Artificial Intelligence (AI),,https://rembrandtagents.com,,330000,EUR,359982,Seed,1,,,,,"2,951"
Seed Round - Parkinnova Therapeutics,https://www.crunchbase.com/funding_round/parkinnova-therapeutics-seed--bc3c7249,Parkinnova Therapeutics,https://www.crunchbase.com/organization/parkinnova-therapeutics,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2025-04-30,350000,EUR,397833,Seed,,,,Yes,Parkinnova Therapeutics is dedicated to developing innovative and targeted therapies for Parkinson’s disease.,"Health Care, Medical, Pharmaceutical",,https://parkinnova.com,,350000,EUR,397833,Seed,1,Innovatiefonds Noord-Holland,Innovatiefonds Noord-Holland,1,1,"3,134"
Seed Round - DOPS Recycling Technologies,https://www.crunchbase.com/funding_round/dops-recycling-technologies-seed--d5d7d7ef,DOPS Recycling Technologies,https://www.crunchbase.com/organization/dops-recycling-technologies,Seed,"Beverwijk, Noord-Holland, The Netherlands, Europe",2025-03-27,5000000,EUR,5392493,Seed,,,,Yes,DOPS Recycling Technologies is developing a circular technology for converting complex waste flows into raw materials for new products.,"Environmental Consulting, Recycling, Service Industry",,https://dops-rt.com,,5300000,EUR,5686172,Seed,2,Rotterdam Energy Transition Fund,"Alphatron Group B.V., CarbonFix, Init Power, Innovatiefonds Noord-Holland, ROM InWest, Rotterdam Energy Transition Fund",1,6,"3,219"
Seed Round - SOUS,https://www.crunchbase.com/funding_round/sous-1518-seed--86e2fc81,SOUS,https://www.crunchbase.com/organization/sous-1518,Seed,"Amsterdam, Noord-Holland, The Netherlands, Europe",2025-04-15,10000000,EUR,11296040,Seed,,,,Yes,SOUS is a technology startup that provides a comprehensive digital commerce platform.,"Food and Beverage, Restaurants, SaaS",,https://creators.eatsous.com,,10000000,EUR,11296040,Seed,1,PeakBridge,PeakBridge,1,1,"3,333"
Seed Round - Florbs,https://www.crunchbase.com/funding_round/florbs-seed--75093dc0,Florbs,https://www.crunchbase.com/organization/florbs,Seed,"Utrecht, Utrecht, The Netherlands, Europe",2025-04-02,1000000,EUR,1080070,Seed,,,,Yes,"Florbs provides email signature management, admin automation, monitoring, and reporting services.","Consulting, Information Technology, Small and Medium Businesses",,https://florbs.io,,1000000,EUR,1080070,Seed,1,,"Chris Zadeh, Dennis Dijkstra, Kalo Bagijn, Kees Koolen, Maikel Lobbezoo",,5,"3,358"
