Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Non Equity Assistance - ZkSystems,https://www.crunchbase.com/funding_round/zksystems-non-equity-assistance--57900ec3,ZkSystems,https://www.crunchbase.com/organization/zksystems,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",2019-06-05,,,,,,,,No,Software for Industry 4.0 Champions,"Blockchain, Industrial Automation, Industrial Manufacturing, Information Technology, Internet of Things",,https://zksystems.io/,$1M to $10M,3000000,EUR,3382454,Seed,4,SAP.iO,SAP.iO,,1,"123,485"
Non Equity Assistance - ZkSystems,https://www.crunchbase.com/funding_round/zksystems-non-equity-assistance--9d2642e8,ZkSystems,https://www.crunchbase.com/organization/zksystems,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",2019-01-01,,,,,,,,No,Software for Industry 4.0 Champions,"Blockchain, Industrial Automation, Industrial Manufacturing, Information Technology, Internet of Things",,https://zksystems.io/,$1M to $10M,3000000,EUR,3382454,Seed,4,Google for Startups,Google for Startups,,1,"356,266"
Pre Seed Round - ZkSystems,https://www.crunchbase.com/funding_round/zksystems-pre-seed--ba559c1d,ZkSystems,https://www.crunchbase.com/organization/zksystems,Pre-Seed,"Berlin, Berlin, Germany, Europe",2019-10-17,,,,Seed,,,,Yes,Software for Industry 4.0 Champions,"Blockchain, Industrial Automation, Industrial Manufacturing, Information Technology, Internet of Things",,https://zksystems.io/,$1M to $10M,3000000,EUR,3382454,Seed,4,,A'Z Angels,1,1,"633,742"
Seed Round - ZkSystems,https://www.crunchbase.com/funding_round/zksystems-seed--8d91bbc4,ZkSystems,https://www.crunchbase.com/organization/zksystems,Seed,"Berlin, Berlin, Germany, Europe",2020-07-07,3000000,EUR,3382454,Seed,,,,Yes,Software for Industry 4.0 Champions,"Blockchain, Industrial Automation, Industrial Manufacturing, Information Technology, Internet of Things",,https://zksystems.io/,$1M to $10M,3000000,EUR,3382454,Seed,4,,"Brandenburg Kapital, EOS VC Fund, FinLab, seed + speed, Technologiefonds OWL",2,5,"667,364"
Seed Round - Zentor,https://www.crunchbase.com/funding_round/zentor-seed--bcfd180e,Zentor,https://www.crunchbase.com/organization/zentor,Seed,"Munich, Bayern, Germany, Europe",2018-03-31,,,,Seed,,,,Yes,"Zentor combines scientific insights, happiness research, and technology to provide inspiration for more happiness in life.","Internet, Retirement, Wellness",,https://zentor.de/,,,,,Seed,1,Zinc,Zinc,,1,"297,730"
Seed Round - Yptokey,https://www.crunchbase.com/funding_round/yptokey-seed--29e7becb,Yptokey,https://www.crunchbase.com/organization/yptokey,Seed,"Berlin, Berlin, Germany, Europe",2021-02-16,,,,Seed,,,,Yes,Yptokey provides secure access to an ecosystem of connected assets for new business models and service integrations.,"Blockchain, Information Technology, Internet, Security",,http://www.yptokey.com/,,,,,Seed,1,"IBB Ventures, Totara Investment Club","IBB Ventures, Totara Investment Club",1,2,"153,793"
Pre Seed Round - YOOLOX,https://www.crunchbase.com/funding_round/yoolox-pre-seed--9971f24e,YOOLOX,https://www.crunchbase.com/organization/yoolox,Pre-Seed,"Munich, Bayern, Germany, Europe",2019-04-01,,,,Seed,,,,Yes,"Hospitality technology company, specialising self-serve ordering and customer feedback collection.","Consumer Electronics, Electronics, Hospitality, Mobile Devices, Sharing Economy, Software, Wireless",,https://www.yoolox.com,$1M to $10M,,,,Seed,1,,,,,"508,453"
Seed Round - yaya,https://www.crunchbase.com/funding_round/yaya-2601-seed--d733a8b7,yaya,https://www.crunchbase.com/organization/yaya-2601,Seed,"Bielefeld, Nordrhein-Westfalen, Germany, Europe",2022-01-05,1000000,EUR,1131158,Seed,,,,Yes,"Food, Robotics, Restaurant",Food and Beverage,,https://www.yaya-bowls.de,,1000000,EUR,1131158,Seed,1,,,,,"148,545"
Seed Round - XVA Blockchain,https://www.crunchbase.com/funding_round/xva-blockchain-seed--52fdacea,XVA Blockchain,https://www.crunchbase.com/organization/xva-blockchain,Seed,"Mainz, Rheinland-Pfalz, Germany, Europe",2021-09-15,,,,Seed,,,,Yes,"XVA Blockchain offers B2B data reporting for brokerage, asset management, and custody.","Asset Management, Blockchain, Financial Services, FinTech",,https://www.xva-blockchain.com/,,,,,Seed,1,,"coinIX, Investitions- und Strukturbank Rheinland-Pfalz",,2,"167,586"
Angel Round - XU Group,https://www.crunchbase.com/funding_round/xu-group-angel--1a42b511,XU Group,https://www.crunchbase.com/organization/xu-group,Angel,"Berlin, Berlin, Germany, Europe",2021-01-06,,,,Seed,,,,Yes,XU Group is a startup building a digital education platform.,Education,,https://xu-group.de/,,,,,Seed,1,,"Karl-Georg Altenburg, Martin Hintze",,2,"143,043"
